Date,City,Hospital_Count,Bed_Availability,Disease_Cases,Vaccination_Percent
2024-01-18,Bengaluru,10,69.5,38,72.1
2024-01-19,Bengaluru,10,66.8,40,72.4
2024-01-20,Bengaluru,10,62.4,56,72.1
2024-01-21,Bengaluru,10,69.2,47,72.1
2024-01-22,Bengaluru,10,66.6,39,72.1
2024-01-23,Bengaluru,10,63.7,41,72.3
2024-01-24,Bengaluru,10,69.6,40,72.1
2024-01-25,Bengaluru,10,73.9,36,72.6
2024-01-26,Bengaluru,10,69.4,39,72.5
2024-01-27,Bengaluru,10,68.8,35,72.4
2024-01-28,Bengaluru,10,73.2,39,72.2
2024-01-29,Bengaluru,10,75.4,39,72.0
2024-01-30,Bengaluru,10,70.3,44,72.3
2024-01-31,Bengaluru,10,70.6,42,72.5
2024-02-01,Bengaluru,10,61.8,48,72.7
2024-02-02,Bengaluru,10,69.1,31,72.4
2024-02-03,Bengaluru,10,68.2,45,72.5
2024-02-04,Bengaluru,10,66.2,39,72.6
2024-02-05,Bengaluru,10,63.5,44,72.5
2024-02-06,Bengaluru,10,67.7,45,72.5
2024-02-07,Bengaluru,10,65.5,44,72.6
2024-02-08,Bengaluru,10,59.7,41,72.3
2024-02-09,Bengaluru,10,73.1,36,72.8
2024-02-10,Bengaluru,10,70.0,39,72.4
2024-02-11,Bengaluru,10,62.3,40,72.3
2024-02-12,Bengaluru,10,70.8,40,72.5
2024-02-13,Bengaluru,10,66.8,40,72.5
2024-02-14,Bengaluru,10,70.5,38,72.7
2024-02-15,Bengaluru,10,66.2,40,73.0
2024-02-16,Bengaluru,10,68.1,34,72.9
2024-02-17,Bengaluru,10,64.9,41,72.8
2024-02-18,Bengaluru,10,66.1,42,72.7
2024-02-19,Bengaluru,10,68.3,41,72.4
2024-02-20,Bengaluru,10,71.8,38,72.5
2024-02-21,Bengaluru,10,70.9,35,73.1
2024-02-22,Bengaluru,10,70.9,46,72.4
2024-02-23,Bengaluru,10,70.2,37,72.5
2024-02-24,Bengaluru,10,65.0,48,73.0
2024-02-25,Bengaluru,10,66.4,42,72.7
2024-02-26,Bengaluru,10,62.5,43,72.6
2024-02-27,Bengaluru,10,70.1,39,72.8
2024-02-28,Bengaluru,10,63.4,41,72.5
2024-02-29,Bengaluru,10,67.0,37,72.6
2024-03-01,Bengaluru,10,68.7,39,73.0
2024-03-02,Bengaluru,10,74.1,38,73.1
2024-03-03,Bengaluru,10,72.9,39,72.4
2024-03-04,Bengaluru,10,67.1,37,72.9
2024-03-05,Bengaluru,10,65.5,46,72.8
2024-03-06,Bengaluru,10,68.9,34,73.1
2024-03-07,Bengaluru,10,76.0,33,73.3
2024-03-08,Bengaluru,10,63.8,44,72.8
2024-03-09,Bengaluru,10,66.3,43,72.7
2024-03-10,Bengaluru,10,67.3,39,73.2
2024-03-11,Bengaluru,10,66.1,39,73.0
2024-03-12,Bengaluru,10,65.1,44,73.0
2024-03-13,Bengaluru,10,64.9,45,72.8
2024-03-14,Bengaluru,10,64.4,42,73.3
2024-03-15,Bengaluru,10,63.9,43,72.8
2024-03-16,Bengaluru,10,66.1,38,73.0
2024-03-17,Bengaluru,10,67.0,43,73.2
2024-03-18,Bengaluru,10,68.7,40,73.2
2024-03-19,Bengaluru,10,70.5,42,73.1
2024-03-20,Bengaluru,10,67.7,34,72.9
2024-03-21,Bengaluru,10,69.9,37,73.0
2024-03-22,Bengaluru,10,67.2,38,73.1
2024-03-23,Bengaluru,10,75.0,42,73.0
2024-03-24,Bengaluru,10,63.3,39,73.3
2024-03-25,Bengaluru,10,70.0,39,73.1
2024-03-26,Bengaluru,10,64.5,43,73.2
2024-03-27,Bengaluru,10,63.9,49,73.1
2024-03-28,Bengaluru,10,76.1,37,73.1
2024-03-29,Bengaluru,10,64.5,44,73.4
2024-03-30,Bengaluru,10,68.3,41,73.3
2024-03-31,Bengaluru,10,73.5,40,73.0
2024-04-01,Bengaluru,10,66.9,44,73.1
2024-04-02,Bengaluru,10,64.8,51,73.1
2024-04-03,Bengaluru,10,66.4,43,73.4
2024-04-04,Bengaluru,10,66.8,42,73.4
2024-04-05,Bengaluru,10,66.3,45,73.1
2024-04-06,Bengaluru,10,66.9,42,73.4
2024-04-07,Bengaluru,10,69.1,33,73.7
2024-04-08,Bengaluru,10,67.0,51,73.3
2024-04-09,Bengaluru,10,70.6,41,73.3
2024-04-10,Bengaluru,10,69.5,32,73.4
2024-04-11,Bengaluru,10,67.8,45,73.3
2024-04-12,Bengaluru,10,61.4,41,73.7
2024-04-13,Bengaluru,10,72.6,36,73.2
2024-04-14,Bengaluru,10,67.6,39,73.4
2024-04-15,Bengaluru,10,73.4,33,73.3
2024-04-16,Bengaluru,10,70.6,43,73.6
2024-04-17,Bengaluru,10,71.6,36,73.8
2024-04-18,Bengaluru,10,71.1,34,73.3
2024-04-19,Bengaluru,10,67.0,36,73.7
2024-04-20,Bengaluru,10,69.4,43,73.6
2024-04-21,Bengaluru,10,67.3,43,73.2
2024-04-22,Bengaluru,10,70.8,40,73.2
2024-04-23,Bengaluru,10,70.1,39,73.3
2024-04-24,Bengaluru,10,72.2,33,73.8
2024-04-25,Bengaluru,10,70.8,43,73.2
2024-04-26,Bengaluru,10,70.8,41,73.6
2024-04-27,Bengaluru,10,67.9,45,73.9
2024-04-28,Bengaluru,10,69.4,42,73.4
2024-04-29,Bengaluru,10,64.0,49,73.8
2024-04-30,Bengaluru,10,66.3,38,73.6
2024-05-01,Bengaluru,10,66.8,45,73.6
2024-05-02,Bengaluru,10,70.9,39,73.7
2024-05-03,Bengaluru,10,64.8,35,73.8
2024-05-04,Bengaluru,10,62.3,39,74.0
2024-05-05,Bengaluru,10,70.6,42,73.9
2024-05-06,Bengaluru,10,70.6,39,73.9
2024-05-07,Bengaluru,10,65.3,47,73.9
2024-05-08,Bengaluru,10,62.1,42,73.6
2024-05-09,Bengaluru,10,66.9,41,73.8
2024-05-10,Bengaluru,10,67.5,43,73.9
2024-05-11,Bengaluru,10,67.8,44,73.8
2024-05-12,Bengaluru,10,66.5,41,73.8
2024-05-13,Bengaluru,10,73.3,46,73.8
2024-05-14,Bengaluru,10,67.5,41,73.8
2024-05-15,Bengaluru,10,71.1,39,73.8
2024-05-16,Bengaluru,10,68.3,40,73.9
2024-05-17,Bengaluru,10,68.2,46,73.7
2024-05-18,Bengaluru,10,68.8,33,73.7
2024-05-19,Bengaluru,10,70.0,38,74.0
2024-05-20,Bengaluru,10,69.8,41,74.0
2024-05-21,Bengaluru,10,70.4,38,73.7
2024-05-22,Bengaluru,10,67.8,37,73.9
2024-05-23,Bengaluru,10,68.2,40,74.0
2024-05-24,Bengaluru,10,66.3,51,73.9
2024-05-25,Bengaluru,10,65.8,39,74.1
2024-05-26,Bengaluru,10,65.9,40,73.7
2024-05-27,Bengaluru,10,70.2,35,73.9
2024-05-28,Bengaluru,10,65.6,40,74.1
2024-05-29,Bengaluru,10,72.3,34,73.9
2024-05-30,Bengaluru,10,74.0,34,73.9
2024-05-31,Bengaluru,10,63.9,35,73.6
2024-06-01,Bengaluru,10,68.4,39,74.2
2024-06-02,Bengaluru,10,75.3,34,73.8
2024-06-03,Bengaluru,10,66.8,42,74.2
2024-06-04,Bengaluru,10,66.1,39,74.0
2024-06-05,Bengaluru,10,70.1,33,74.4
2024-06-06,Bengaluru,10,70.6,41,74.0
2024-06-07,Bengaluru,10,74.6,35,74.4
2024-06-08,Bengaluru,10,72.4,45,74.4
2024-06-09,Bengaluru,10,70.3,37,73.8
2024-06-10,Bengaluru,10,67.5,40,74.2
2024-06-11,Bengaluru,10,64.7,36,74.3
2024-06-12,Bengaluru,10,66.3,43,74.0
2024-06-13,Bengaluru,10,71.8,35,74.2
2024-06-14,Bengaluru,10,70.1,41,74.2
2024-06-15,Bengaluru,10,66.6,46,74.0
2024-06-16,Bengaluru,10,68.1,35,74.2
2024-06-17,Bengaluru,10,70.3,40,74.4
2024-06-18,Bengaluru,10,65.8,43,74.2
2024-06-19,Bengaluru,10,71.0,38,74.2
2024-06-20,Bengaluru,10,64.8,38,74.5
2024-06-21,Bengaluru,10,66.5,43,74.5
2024-06-22,Bengaluru,10,71.3,37,74.3
2024-06-23,Bengaluru,10,65.2,41,74.0
2024-06-24,Bengaluru,10,65.8,38,74.1
2024-06-25,Bengaluru,10,66.4,47,74.5
2024-06-26,Bengaluru,10,62.4,45,74.3
2024-06-27,Bengaluru,10,66.7,34,74.1
2024-06-28,Bengaluru,10,65.6,40,74.3
2024-06-29,Bengaluru,10,64.6,42,74.6
2024-06-30,Bengaluru,10,69.2,41,74.2
2024-07-01,Bengaluru,10,69.3,42,74.6
2024-07-02,Bengaluru,10,66.8,37,74.4
2024-07-03,Bengaluru,10,64.4,38,74.7
2024-07-04,Bengaluru,10,70.4,34,74.9
2024-07-05,Bengaluru,10,62.9,38,74.5
2024-07-06,Bengaluru,10,65.9,37,74.4
2024-07-07,Bengaluru,10,60.6,43,74.7
2024-07-08,Bengaluru,10,73.7,43,74.5
2024-07-09,Bengaluru,10,66.3,46,74.4
2024-07-10,Bengaluru,10,67.8,39,74.9
2024-07-11,Bengaluru,10,69.1,41,74.8
2024-07-12,Bengaluru,10,69.7,37,74.4
2024-07-13,Bengaluru,10,68.6,33,74.9
2024-07-14,Bengaluru,10,66.7,31,75.0
2024-07-15,Bengaluru,10,67.8,38,74.8
2024-07-16,Bengaluru,10,71.8,38,74.9
2024-07-17,Bengaluru,10,62.5,42,74.6
2024-07-18,Bengaluru,10,64.2,34,74.7
2024-07-19,Bengaluru,10,65.1,42,74.6
2024-07-20,Bengaluru,10,64.5,37,74.5
2024-07-21,Bengaluru,10,69.7,38,74.8
2024-07-22,Bengaluru,10,69.8,40,74.8
2024-07-23,Bengaluru,10,64.4,39,75.0
2024-07-24,Bengaluru,10,65.6,35,75.0
2024-07-25,Bengaluru,10,69.8,38,74.9
2024-07-26,Bengaluru,10,65.0,38,74.6
2024-07-27,Bengaluru,10,68.5,43,74.6
2024-07-28,Bengaluru,10,65.8,39,75.1
2024-07-29,Bengaluru,10,68.7,41,75.0
2024-07-30,Bengaluru,10,63.8,40,75.1
2024-07-31,Bengaluru,10,71.1,41,75.2
2024-08-01,Bengaluru,10,67.0,38,75.2
2024-08-02,Bengaluru,10,59.9,43,75.0
2024-08-03,Bengaluru,10,60.2,50,75.1
2024-08-04,Bengaluru,10,68.7,42,74.8
2024-08-05,Bengaluru,10,69.4,38,75.6
2024-08-06,Bengaluru,10,67.0,37,75.2
2024-08-07,Bengaluru,10,69.6,37,75.0
2024-08-08,Bengaluru,10,73.1,37,75.0
2024-08-09,Bengaluru,10,68.0,47,75.2
2024-08-10,Bengaluru,10,70.3,48,74.9
2024-08-11,Bengaluru,10,70.2,37,75.1
2024-08-12,Bengaluru,10,65.0,46,75.0
2024-08-13,Bengaluru,10,63.6,41,75.4
2024-08-14,Bengaluru,10,67.9,42,75.4
2024-08-15,Bengaluru,10,71.4,41,75.3
2024-08-16,Bengaluru,10,67.6,35,75.5
2024-08-17,Bengaluru,10,69.9,39,75.2
2024-08-18,Bengaluru,10,67.1,46,75.1
2024-08-19,Bengaluru,10,63.5,40,75.0
2024-08-20,Bengaluru,10,68.5,38,75.3
2024-08-21,Bengaluru,10,68.9,43,75.2
2024-08-22,Bengaluru,10,69.5,38,75.0
2024-08-23,Bengaluru,10,66.1,33,75.5
2024-08-24,Bengaluru,10,72.5,37,75.4
2024-08-25,Bengaluru,10,64.9,42,75.1
2024-08-26,Bengaluru,10,64.9,43,75.0
2024-08-27,Bengaluru,10,66.9,47,75.3
2024-08-28,Bengaluru,10,73.2,35,75.4
2024-08-29,Bengaluru,10,65.1,36,75.2
2024-08-30,Bengaluru,10,65.6,40,75.4
2024-08-31,Bengaluru,10,68.3,34,75.5
2024-09-01,Bengaluru,10,62.6,44,75.3
2024-09-02,Bengaluru,10,62.9,49,75.6
2024-09-03,Bengaluru,10,69.3,38,75.5
2024-09-04,Bengaluru,10,68.1,40,75.4
2024-09-05,Bengaluru,10,68.8,38,75.4
2024-09-06,Bengaluru,10,69.2,39,75.3
2024-09-07,Bengaluru,10,67.0,42,75.5
2024-09-08,Bengaluru,10,65.9,44,75.4
2024-09-09,Bengaluru,10,66.8,44,75.2
2024-09-10,Bengaluru,10,69.2,41,75.7
2024-09-11,Bengaluru,10,67.3,34,75.6
2024-09-12,Bengaluru,10,70.7,41,75.7
2024-09-13,Bengaluru,10,68.5,41,75.2
2024-09-14,Bengaluru,10,68.1,36,75.3
2024-09-15,Bengaluru,10,73.5,40,75.4
2024-09-16,Bengaluru,10,66.6,35,75.5
2024-09-17,Bengaluru,10,69.2,34,75.2
2024-09-18,Bengaluru,10,65.9,40,75.9
2024-09-19,Bengaluru,10,68.9,40,75.5
2024-09-20,Bengaluru,10,69.7,36,75.6
2024-09-21,Bengaluru,10,70.4,39,75.5
2024-09-22,Bengaluru,10,67.1,42,75.7
2024-09-23,Bengaluru,10,66.0,41,75.9
2024-09-24,Bengaluru,10,71.4,38,75.9
2024-09-25,Bengaluru,10,65.4,42,75.7
2024-09-26,Bengaluru,10,70.6,44,75.9
2024-09-27,Bengaluru,10,67.1,42,75.8
2024-09-28,Bengaluru,10,69.2,43,75.9
2024-09-29,Bengaluru,10,70.9,44,75.8
2024-09-30,Bengaluru,10,66.0,42,75.9
2024-10-01,Bengaluru,10,63.6,42,75.7
2024-10-02,Bengaluru,10,69.6,38,75.8
2024-10-03,Bengaluru,10,68.2,36,75.7
2024-10-04,Bengaluru,10,70.1,45,76.1
2024-10-05,Bengaluru,10,66.1,37,75.8
2024-10-06,Bengaluru,10,65.9,45,76.1
2024-10-07,Bengaluru,10,62.7,45,75.7
2024-10-08,Bengaluru,10,69.4,42,75.7
2024-10-09,Bengaluru,10,71.6,36,75.5
2024-10-10,Bengaluru,10,67.8,38,75.8
2024-10-11,Bengaluru,10,64.5,42,75.9
2024-10-12,Bengaluru,10,69.2,45,76.1
2024-10-13,Bengaluru,10,72.8,38,75.5
2024-10-14,Bengaluru,10,71.0,39,75.9
2024-10-15,Bengaluru,10,66.9,34,76.1
2024-10-16,Bengaluru,10,75.0,40,76.0
2024-10-17,Bengaluru,10,71.1,40,76.1
2024-10-18,Bengaluru,10,66.4,39,75.8
2024-10-19,Bengaluru,10,63.6,39,76.3
2024-10-20,Bengaluru,10,66.8,42,76.1
2024-10-21,Bengaluru,10,66.3,46,75.8
2024-10-22,Bengaluru,10,67.1,43,75.8
2024-10-23,Bengaluru,10,68.5,43,75.9
2024-10-24,Bengaluru,10,64.5,43,75.7
2024-10-25,Bengaluru,10,68.5,34,76.2
2024-10-26,Bengaluru,10,64.2,42,75.9
2024-10-27,Bengaluru,10,68.5,43,76.5
2024-10-28,Bengaluru,10,65.1,41,76.1
2024-10-29,Bengaluru,10,64.0,45,76.1
2024-10-30,Bengaluru,10,58.1,38,76.3
2024-10-31,Bengaluru,10,64.6,39,76.0
2024-11-01,Bengaluru,10,72.2,41,76.1
2024-11-02,Bengaluru,10,62.9,47,76.2
2024-11-03,Bengaluru,10,65.2,39,75.8
2024-11-04,Bengaluru,10,67.5,38,76.3
2024-11-05,Bengaluru,10,60.5,38,76.6
2024-11-06,Bengaluru,10,69.1,40,76.1
2024-11-07,Bengaluru,10,67.4,35,76.2
2024-11-08,Bengaluru,10,71.3,35,76.1
2024-11-09,Bengaluru,10,70.5,36,76.5
2024-11-10,Bengaluru,10,74.1,40,76.2
2024-11-11,Bengaluru,10,69.2,36,76.2
2024-11-12,Bengaluru,10,65.4,46,76.2
2024-11-13,Bengaluru,10,63.2,39,76.4
2024-11-14,Bengaluru,10,71.1,33,76.4
2024-11-15,Bengaluru,10,68.2,40,76.6
2024-11-16,Bengaluru,10,61.5,38,76.2
2024-11-17,Bengaluru,10,71.2,45,76.4
2024-11-18,Bengaluru,10,65.9,42,76.0
2024-11-19,Bengaluru,10,62.1,44,76.3
2024-11-20,Bengaluru,10,71.1,36,76.5
2024-11-21,Bengaluru,10,67.6,42,76.3
2024-11-22,Bengaluru,10,62.7,41,76.3
2024-11-23,Bengaluru,10,67.1,40,76.5
2024-11-24,Bengaluru,10,71.9,42,76.1
2024-11-25,Bengaluru,10,71.6,42,76.6
2024-11-26,Bengaluru,10,66.2,41,76.3
2024-11-27,Bengaluru,10,68.1,42,76.4
2024-11-28,Bengaluru,10,63.1,36,76.6
2024-11-29,Bengaluru,10,72.2,42,77.0
2024-11-30,Bengaluru,10,69.7,41,76.5
2024-12-01,Bengaluru,10,68.3,34,76.5
2024-12-02,Bengaluru,10,67.8,44,76.6
2024-12-03,Bengaluru,10,67.3,41,76.6
2024-12-04,Bengaluru,10,73.7,36,76.7
2024-12-05,Bengaluru,10,74.0,40,76.2
2024-12-06,Bengaluru,10,69.4,42,76.7
2024-12-07,Bengaluru,10,62.7,39,76.7
2024-12-08,Bengaluru,10,63.8,39,76.6
2024-12-09,Bengaluru,10,65.3,43,76.8
2024-12-10,Bengaluru,10,63.8,43,76.7
2024-12-11,Bengaluru,10,67.8,44,76.7
2024-12-12,Bengaluru,10,70.4,37,76.8
2024-12-13,Bengaluru,10,68.8,41,76.8
2024-12-14,Bengaluru,10,70.3,44,76.6
2024-12-15,Bengaluru,10,68.7,45,77.1
2024-12-16,Bengaluru,10,70.4,35,76.8
2024-12-17,Bengaluru,10,62.9,36,76.8
2024-12-18,Bengaluru,10,70.8,40,77.0
2024-12-19,Bengaluru,10,70.9,38,76.9
2024-12-20,Bengaluru,10,70.6,33,77.0
2024-12-21,Bengaluru,10,67.2,38,76.5
2024-12-22,Bengaluru,10,66.8,45,77.0
2024-12-23,Bengaluru,10,69.9,35,76.9
2024-12-24,Bengaluru,10,66.5,42,76.9
2024-12-25,Bengaluru,10,73.6,39,76.8
2024-12-26,Bengaluru,10,68.6,42,76.9
2024-12-27,Bengaluru,10,67.9,38,76.7
2024-12-28,Bengaluru,10,68.3,44,77.1
2024-12-29,Bengaluru,10,66.7,34,77.1
2024-12-30,Bengaluru,10,66.8,40,76.8
2024-12-31,Bengaluru,10,65.8,44,77.0
2025-01-01,Bengaluru,10,67.6,38,76.8
2025-01-02,Bengaluru,10,67.1,42,77.1
2025-01-03,Bengaluru,10,73.1,44,76.7
2025-01-04,Bengaluru,10,64.1,45,76.9
2025-01-05,Bengaluru,10,70.9,47,77.0
2025-01-06,Bengaluru,10,68.7,43,77.3
2025-01-07,Bengaluru,10,74.3,42,77.2
2025-01-08,Bengaluru,10,63.8,46,77.1
2025-01-09,Bengaluru,10,68.7,40,77.4
2025-01-10,Bengaluru,10,65.2,36,77.1
2025-01-11,Bengaluru,10,63.9,42,76.9
2025-01-12,Bengaluru,10,64.6,42,77.1
2025-01-13,Bengaluru,10,69.9,39,76.9
2025-01-14,Bengaluru,10,68.5,46,77.0
2025-01-15,Bengaluru,10,64.4,48,76.9
2025-01-16,Bengaluru,10,64.5,41,77.5
2025-01-17,Bengaluru,10,64.6,43,77.0
2025-01-18,Bengaluru,10,69.1,38,77.3
2025-01-19,Bengaluru,10,66.0,42,77.2
2025-01-20,Bengaluru,10,66.7,37,77.2
2025-01-21,Bengaluru,10,69.5,35,77.2
2025-01-22,Bengaluru,10,69.3,34,77.3
2025-01-23,Bengaluru,10,67.8,40,77.3
2025-01-24,Bengaluru,10,71.1,34,77.7
2025-01-25,Bengaluru,10,66.5,36,77.4
2025-01-26,Bengaluru,10,72.0,44,77.6
2025-01-27,Bengaluru,10,68.8,41,77.5
2025-01-28,Bengaluru,10,70.3,41,77.3
2025-01-29,Bengaluru,10,69.7,38,77.2
2025-01-30,Bengaluru,10,70.2,42,77.2
2025-01-31,Bengaluru,10,65.6,37,77.6
2025-02-01,Bengaluru,10,69.7,40,77.7
2025-02-02,Bengaluru,10,65.5,46,77.5
2025-02-03,Bengaluru,10,64.5,38,77.5
2025-02-04,Bengaluru,10,66.5,43,77.6
2025-02-05,Bengaluru,10,62.7,43,77.6
2025-02-06,Bengaluru,10,66.9,38,77.2
2025-02-07,Bengaluru,10,71.3,37,77.6
2025-02-08,Bengaluru,10,68.0,43,77.4
2025-02-09,Bengaluru,10,62.5,49,77.9
2025-02-10,Bengaluru,10,70.9,40,77.4
2025-02-11,Bengaluru,10,67.8,42,77.6
2025-02-12,Bengaluru,10,67.2,41,77.3
2025-02-13,Bengaluru,10,67.5,38,77.9
2025-02-14,Bengaluru,10,74.8,35,77.5
2025-02-15,Bengaluru,10,69.0,40,77.7
2025-02-16,Bengaluru,10,68.6,43,77.5
2025-02-17,Bengaluru,10,68.6,40,77.6
2025-02-18,Bengaluru,10,70.6,39,77.6
2025-02-19,Bengaluru,10,64.3,43,77.3
2025-02-20,Bengaluru,10,57.8,44,77.5
2025-02-21,Bengaluru,10,64.6,44,77.6
2025-02-22,Bengaluru,10,70.7,40,77.6
2025-02-23,Bengaluru,10,69.3,31,77.8
2025-02-24,Bengaluru,10,66.2,42,77.7
2025-02-25,Bengaluru,10,70.9,45,77.9
2025-02-26,Bengaluru,10,62.4,39,78.0
2025-02-27,Bengaluru,10,65.5,44,77.5
2025-02-28,Bengaluru,10,66.6,41,77.6
2025-03-01,Bengaluru,10,67.6,43,78.0
2025-03-02,Bengaluru,10,65.8,40,77.7
2025-03-03,Bengaluru,10,67.3,42,78.1
2025-03-04,Bengaluru,10,66.1,43,77.7
2025-03-05,Bengaluru,10,59.6,42,77.7
2025-03-06,Bengaluru,10,66.9,47,78.1
2025-03-07,Bengaluru,10,69.0,41,77.8
2025-03-08,Bengaluru,10,66.2,38,77.7
2025-03-09,Bengaluru,10,67.6,39,77.8
2025-03-10,Bengaluru,10,62.9,44,78.1
2025-03-11,Bengaluru,10,70.5,38,78.0
2025-03-12,Bengaluru,10,71.9,37,78.3
2025-03-13,Bengaluru,10,65.8,46,77.7
2025-03-14,Bengaluru,10,67.0,33,78.1
2025-03-15,Bengaluru,10,65.2,42,78.2
2025-03-16,Bengaluru,10,67.9,43,77.8
2025-03-17,Bengaluru,10,74.3,42,78.1
2025-03-18,Bengaluru,10,63.9,36,78.1
2025-03-19,Bengaluru,10,68.8,39,78.4
2025-03-20,Bengaluru,10,69.0,33,78.0
2025-03-21,Bengaluru,10,68.7,36,78.1
2025-03-22,Bengaluru,10,69.5,38,78.0
2025-03-23,Bengaluru,10,70.8,36,77.8
2025-03-24,Bengaluru,10,70.6,41,78.0
2025-03-25,Bengaluru,10,74.6,38,77.8
2025-03-26,Bengaluru,10,73.2,40,78.3
2025-03-27,Bengaluru,10,65.9,43,78.1
2025-03-28,Bengaluru,10,68.5,41,78.2
2025-03-29,Bengaluru,10,68.5,39,78.3
2025-03-30,Bengaluru,10,74.7,34,78.1
2025-03-31,Bengaluru,10,73.1,40,78.6
2025-04-01,Bengaluru,10,66.4,36,78.1
2025-04-02,Bengaluru,10,66.4,42,78.4
2025-04-03,Bengaluru,10,67.2,43,78.1
2025-04-04,Bengaluru,10,68.5,38,78.6
2025-04-05,Bengaluru,10,67.3,48,78.1
2025-04-06,Bengaluru,10,66.5,37,78.4
2025-04-07,Bengaluru,10,71.7,32,78.3
2025-04-08,Bengaluru,10,64.0,38,78.7
2025-04-09,Bengaluru,10,64.1,42,78.0
2025-04-10,Bengaluru,10,74.0,43,78.4
2025-04-11,Bengaluru,10,67.1,45,78.3
2025-04-12,Bengaluru,10,66.5,43,78.3
2025-04-13,Bengaluru,10,63.4,41,78.4
2025-04-14,Bengaluru,10,66.4,40,78.4
2025-04-15,Bengaluru,10,72.6,40,78.5
2025-04-16,Bengaluru,10,69.9,40,78.9
2025-04-17,Bengaluru,10,67.7,39,78.6
2025-04-18,Bengaluru,10,69.7,36,78.3
2025-04-19,Bengaluru,10,73.3,36,78.3
2025-04-20,Bengaluru,10,70.5,45,78.6
2025-04-21,Bengaluru,10,69.4,36,78.5
2025-04-22,Bengaluru,10,68.7,41,78.4
2025-04-23,Bengaluru,10,70.7,36,78.4
2025-04-24,Bengaluru,10,67.1,42,78.6
2025-04-25,Bengaluru,10,69.4,44,78.6
2025-04-26,Bengaluru,10,71.0,39,78.7
2025-04-27,Bengaluru,10,66.9,44,78.6
2025-04-28,Bengaluru,10,67.0,42,78.5
2025-04-29,Bengaluru,10,70.9,42,78.6
2025-04-30,Bengaluru,10,67.6,42,78.7
2025-05-01,Bengaluru,10,67.7,48,78.6
2025-05-02,Bengaluru,10,69.5,38,78.8
2025-05-03,Bengaluru,10,69.9,44,78.6
2025-05-04,Bengaluru,10,67.1,40,79.0
2025-05-05,Bengaluru,10,64.8,34,78.6
2025-05-06,Bengaluru,10,61.5,41,78.6
2025-05-07,Bengaluru,10,63.9,31,78.7
2025-05-08,Bengaluru,10,67.6,48,79.0
2025-05-09,Bengaluru,10,72.3,31,79.0
2025-05-10,Bengaluru,10,65.2,43,78.6
2025-05-11,Bengaluru,10,65.3,41,78.9
2025-05-12,Bengaluru,10,68.1,42,78.5
2025-05-13,Bengaluru,10,66.0,36,79.1
2025-05-14,Bengaluru,10,69.0,39,79.0
2025-05-15,Bengaluru,10,68.8,37,78.5
2025-05-16,Bengaluru,10,67.5,44,79.1
2025-05-17,Bengaluru,10,66.7,43,78.9
2025-05-18,Bengaluru,10,67.0,34,79.0
2025-05-19,Bengaluru,10,67.8,47,78.9
2025-05-20,Bengaluru,10,66.6,42,79.1
2025-05-21,Bengaluru,10,67.4,41,78.9
2025-05-22,Bengaluru,10,68.3,41,79.1
2025-05-23,Bengaluru,10,66.0,38,78.9
2025-05-24,Bengaluru,10,72.7,42,79.3
2025-05-25,Bengaluru,10,64.7,35,79.0
2025-05-26,Bengaluru,10,70.9,34,78.7
2025-05-27,Bengaluru,10,64.0,34,78.9
2025-05-28,Bengaluru,10,72.6,39,79.3
2025-05-29,Bengaluru,10,71.5,37,78.9
2025-05-30,Bengaluru,10,72.9,45,78.8
2025-05-31,Bengaluru,10,68.7,39,79.1
2025-06-01,Bengaluru,10,66.9,38,79.4
2025-06-02,Bengaluru,10,64.4,41,79.3
2025-06-03,Bengaluru,10,68.3,40,79.1
2025-06-04,Bengaluru,10,64.9,38,79.0
2025-06-05,Bengaluru,10,64.3,43,79.0
2025-06-06,Bengaluru,10,66.7,38,78.9
2025-06-07,Bengaluru,10,67.8,39,79.0
2025-06-08,Bengaluru,10,72.1,35,79.4
2025-06-09,Bengaluru,10,68.5,37,79.4
2025-06-10,Bengaluru,10,62.8,38,79.2
2025-06-11,Bengaluru,10,66.8,41,79.1
2025-06-12,Bengaluru,10,66.1,37,79.3
2025-06-13,Bengaluru,10,66.4,42,79.3
2025-06-14,Bengaluru,10,67.1,44,79.6
2025-06-15,Bengaluru,10,61.1,43,80.0
2025-06-16,Bengaluru,10,70.5,41,79.5
2025-06-17,Bengaluru,10,67.5,38,79.4
2025-06-18,Bengaluru,10,69.9,39,79.3
2025-06-19,Bengaluru,10,65.3,44,79.4
2025-06-20,Bengaluru,10,63.5,42,79.5
2025-06-21,Bengaluru,10,65.1,37,79.7
2025-06-22,Bengaluru,10,66.7,36,79.2
2025-06-23,Bengaluru,10,66.4,50,79.4
2025-06-24,Bengaluru,10,70.9,33,79.4
2025-06-25,Bengaluru,10,65.7,39,79.8
2025-06-26,Bengaluru,10,67.1,35,79.3
2025-06-27,Bengaluru,10,66.8,43,79.6
2025-06-28,Bengaluru,10,73.3,37,79.3
2025-06-29,Bengaluru,10,68.2,36,79.7
2025-06-30,Bengaluru,10,68.2,51,79.5
2025-07-01,Bengaluru,10,64.5,39,79.5
2025-07-02,Bengaluru,10,58.6,43,79.5
2025-07-03,Bengaluru,10,69.3,33,79.3
2025-07-04,Bengaluru,10,63.5,32,79.5
2025-07-05,Bengaluru,10,68.9,34,79.3
2025-07-06,Bengaluru,10,65.1,38,79.5
